Reaction,url,KOs,Rule,Notes,Unclear,effector,anchor,auxiliary,carrier,pts,subunit,chain,reductase component,orthology
R08695,https://www.genome.jp/dbget-bin/www_bget?rn:R08695,"K12645,K14174,K22064,K15793","K12645,K14174,K22064,K15793",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K12645': 'epi-isozizaene 5-monooxygenase / beta-farnesene synthase '
           '[EC:1.14.15.39 4.2.3.47]',
 'K14174': 'beta-farnesene/exo-alpha-bergamotene synthase [EC:4.2.3.47 '
           '4.2.3.81]',
 'K15793': 'acyclic sesquiterpene synthase [EC:4.2.3.49 4.2.3.47 3.1.7.6]',
 'K22064': 'beta-farnesene synthase [EC:4.2.3.47]'}"
R08701,https://www.genome.jp/dbget-bin/www_bget?rn:R08701,"K03495,K03650","K03495,K03650",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K03495': 'tRNA uridine 5-carboxymethylaminomethyl modification enzyme',
 'K03650': 'tRNA modification GTPase [EC:3.6.-.-]'}"
R08706,https://www.genome.jp/dbget-bin/www_bget?rn:R08706,"K22925,K02473","K22925,K02473",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K02473': 'UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase '
           '[EC:5.1.3.7 5.1.3.-]',
 'K22925': 'UDP-N-acetylglucosaminuronic acid 4-epimerase [EC:5.1.3.-]'}"
R08711,https://www.genome.jp/dbget-bin/www_bget?rn:R08711,"K12455,K19632","K12455,K19632",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K12455': 'CDP-abequose synthase [EC:1.1.1.341]',
 'K19632': 'CDP-abequose synthase [EC:1.1.1.341]'}"
R08717,https://www.genome.jp/dbget-bin/www_bget?rn:R08717,"K12312,K12311","K12312,K12311",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K12311': 'lysosomal alpha-mannosidase [EC:3.2.1.24]',
 'K12312': 'epididymis-specific alpha-mannosidase [EC:3.2.1.24]'}"
R08718,https://www.genome.jp/dbget-bin/www_bget?rn:R08718,"K12311,K12312","K12311,K12312",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K12311': 'lysosomal alpha-mannosidase [EC:3.2.1.24]',
 'K12312': 'epididymis-specific alpha-mannosidase [EC:3.2.1.24]'}"
R08808,https://www.genome.jp/dbget-bin/www_bget?rn:R08808,"K13234,K17211","K13234,K17211",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13234': 'curcumin synthase [EC:2.3.1.217]',
 'K17211': 'curcumin/demethoxycurcumin synthase [EC:2.3.1.217 2.3.1.219]'}"
R08810,https://www.genome.jp/dbget-bin/www_bget?rn:R08810,"K13234,K17211","K13234,K17211",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13234': 'curcumin synthase [EC:2.3.1.217]',
 'K17211': 'curcumin/demethoxycurcumin synthase [EC:2.3.1.217 2.3.1.219]'}"
R08895,https://www.genome.jp/dbget-bin/www_bget?rn:R08895,"K17078,K13551","K17078,K13551",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13551': ""2'-N-acetylparomamine deacetylase [EC:3.5.1.112]"",
 'K17078': ""2'-N-acetylparomamine deacetylase / ""
           ""2'''-acetyl-6'''-hydroxyneomycin deacetylase [EC:3.5.1.112 ""
           '3.5.1.113]'}"
R08896,https://www.genome.jp/dbget-bin/www_bget?rn:R08896,"K20566,K13552,K20565,K20577","K20566,K13552,K20565,K20577",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13552': ""paromamine 6'-oxidase [EC:1.1.3.43]"",
 'K20565': ""paromamine 6'-oxidase / 6'''-hydroxyneomycin C oxidase ""
           '[EC:1.1.3.43 1.1.3.44]',
 'K20566': ""paromamine 6'-oxidase / 2'-deamino-2'-hydroxyparomamine 6'-oxidase ""
           '[EC:1.1.3.43 1.1.3.-]',
 'K20577': ""paromamine/lividamine 6'-oxidase [EC:1.1.3.43 1.1.3.-]""}"
R08897,https://www.genome.jp/dbget-bin/www_bget?rn:R08897,"K13553,K20567,K20568","K13553,K20567,K20568",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13553': 'neamine transaminase [EC:2.6.1.93]',
 'K20567': 'neamine transaminase / neomycin C transaminase [EC:2.6.1.93 '
           '2.6.1.95]',
 'K20568': ""neamine transaminase / 2'-deamino-2'-hydroxyneamine transaminase ""
           '[EC:2.6.1.93 2.6.1.94]'}"
R08911,https://www.genome.jp/dbget-bin/www_bget?rn:R08911,"K20570,K20569","K20570,K20569",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K20569': 'NAD+-dependent dehydrogenase [EC:1.1.1.-]',
 'K20570': 'NADPH-dependent reductase [EC:1.1.1.-]'}"
R08912,https://www.genome.jp/dbget-bin/www_bget?rn:R08912,"K19628,K13074","K19628,K13074",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13074': 'biflaviolin synthase [EC:1.14.19.69]',
 'K19628': 'biflaviolin synthase [EC:1.14.19.69]'}"
R08913,https://www.genome.jp/dbget-bin/www_bget?rn:R08913,"K13074,K19628","K13074,K19628",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13074': 'biflaviolin synthase [EC:1.14.19.69]',
 'K19628': 'biflaviolin synthase [EC:1.14.19.69]'}"
R08926,https://www.genome.jp/dbget-bin/www_bget?rn:R08926,"K18333,K00064","K18333,K00064",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00064': 'D-threo-aldose 1-dehydrogenase [EC:1.1.1.122]',
 'K18333': 'L-fucose dehydrogenase'}"
R08940,https://www.genome.jp/dbget-bin/www_bget?rn:R08940,"K13060,K13061,K13062,K20248,K20249,K20250,K22955,K22956,K22954,K22968,K22957","K13060,K13061,K13062,K20248,K20249,K20250,K22955,K22956,K22954,K22968,K22957",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13060': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K13061': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K13062': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K20248': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K20249': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K20250': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K22954': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K22955': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K22956': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K22957': 'acyl homoserine lactone synthase [EC:2.3.1.184]',
 'K22968': 'acyl homoserine lactone synthase [EC:2.3.1.184]'}"
R08945,https://www.genome.jp/dbget-bin/www_bget?rn:R08945,"K10251,K13370,K13368,K00044,K13369,K13373","K10251,K13370,K13368,K00044,K13369,K13373",,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"{'K00044': '17beta-estradiol 17-dehydrogenase [EC:1.1.1.62]',
 'K10251': '17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA '
           'reductase [EC:1.1.1.62 1.1.1.330]',
 'K13368': '17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid '
           'dehydrogenase (NAD+) [EC:1.1.1.62 1.1.1.239]',
 'K13369': '17beta-estradiol 17-dehydrogenase / all-trans-retinol '
           'dehydrogenase (NAD+) / 3alpha(17beta)-hydroxysteroid dehydrogenase '
           '(NAD+) [EC:1.1.1.62 1.1.1.105 1.1.1.239]',
 'K13370': '17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid '
           'dehydrogenase (NAD+) / 3-oxoacyl-[acyl-carrier protein] reductase '
           'alpha subunit [EC:1.1.1.62 1.1.1.239]',
 'K13373': '17beta-estradiol 17-dehydrogenase / 3beta-hydroxysteroid '
           '3-dehydrogenase [EC:1.1.1.62 1.1.1.270]'}"
R08954,https://www.genome.jp/dbget-bin/www_bget?rn:R08954,"K12343,K12344,K12345","K12343,K12344,K12345",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K12343': '3-oxo-5-alpha-steroid 4-dehydrogenase 1 [EC:1.3.1.22]',
 'K12344': '3-oxo-5-alpha-steroid 4-dehydrogenase 2 [EC:1.3.1.22]',
 'K12345': '3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase '
           '[EC:1.3.1.22 1.3.1.94]'}"
R08955,https://www.genome.jp/dbget-bin/www_bget?rn:R08955,"K00089,K04119","K00089,K04119",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00089': '3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357]',
 'K04119': 'aldo-keto reductase family 1 member C3 [EC:1.1.1.51 1.1.1.188 '
           '1.1.1.213 1.1.1.357]'}"
R08957,https://www.genome.jp/dbget-bin/www_bget?rn:R08957,"K04119,K00089","K04119,K00089",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00089': '3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357]',
 'K04119': 'aldo-keto reductase family 1 member C3 [EC:1.1.1.51 1.1.1.188 '
           '1.1.1.213 1.1.1.357]'}"
R08958,https://www.genome.jp/dbget-bin/www_bget?rn:R08958,"K00212,K05295","K00212,K05295",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00212': '20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol '
           'dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20]',
 'K05295': '20alpha-hydroxysteroid dehydrogenase [EC:1.1.1.149]'}"
R08959,https://www.genome.jp/dbget-bin/www_bget?rn:R08959,"K05295,K00212","K05295,K00212",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00212': '20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol '
           'dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20]',
 'K05295': '20alpha-hydroxysteroid dehydrogenase [EC:1.1.1.149]'}"
R08960,https://www.genome.jp/dbget-bin/www_bget?rn:R08960,"K04119,K00089","K04119,K00089",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00089': '3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.213 1.1.1.357]',
 'K04119': 'aldo-keto reductase family 1 member C3 [EC:1.1.1.51 1.1.1.188 '
           '1.1.1.213 1.1.1.357]'}"
R08980,https://www.genome.jp/dbget-bin/www_bget?rn:R08980,"K13369,K13373,K10251,K13368,K00044,K13370","K13369,K13373,K10251,K13368,K00044,K13370",,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"{'K00044': '17beta-estradiol 17-dehydrogenase [EC:1.1.1.62]',
 'K10251': '17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA '
           'reductase [EC:1.1.1.62 1.1.1.330]',
 'K13368': '17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid '
           'dehydrogenase (NAD+) [EC:1.1.1.62 1.1.1.239]',
 'K13369': '17beta-estradiol 17-dehydrogenase / all-trans-retinol '
           'dehydrogenase (NAD+) / 3alpha(17beta)-hydroxysteroid dehydrogenase '
           '(NAD+) [EC:1.1.1.62 1.1.1.105 1.1.1.239]',
 'K13370': '17beta-estradiol 17-dehydrogenase / 3alpha(17beta)-hydroxysteroid '
           'dehydrogenase (NAD+) / 3-oxoacyl-[acyl-carrier protein] reductase '
           'alpha subunit [EC:1.1.1.62 1.1.1.239]',
 'K13373': '17beta-estradiol 17-dehydrogenase / 3beta-hydroxysteroid '
           '3-dehydrogenase [EC:1.1.1.62 1.1.1.270]'}"
R08981,https://www.genome.jp/dbget-bin/www_bget?rn:R08981,"K13084,K13085","K13084,K13085",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13084': 'phosphatidylinositol-4,5-bisphosphate 4-phosphatase [EC:3.1.3.78]',
 'K13085': 'phosphatidylinositol-4,5-bisphosphate 4-phosphatase [EC:3.1.3.78]'}"
R08984,https://www.genome.jp/dbget-bin/www_bget?rn:R08984,"K23662,K15506","K23662,K15506",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K15506': 'cytochrome P450 family 98 subfamily A8 [EC:1.14.13.-]',
 'K23662': 'cytochrome P450 family 98 subfamily A9 [EC:1.14.13.-]'}"
R08991,https://www.genome.jp/dbget-bin/www_bget?rn:R08991,"K13244,K13245,K13246,K13243","K13244,K13245,K13246,K13243",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13243': 'c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]',
 'K13244': 'c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]',
 'K13245': 'c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]',
 'K13246': 'c-di-GMP phosphodiesterase [EC:3.1.4.52]'}"
R09009,https://www.genome.jp/dbget-bin/www_bget?rn:R09009,"K13379,K01854","K13379,K01854",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01854': 'UDP-galactopyranose mutase [EC:5.4.99.9]',
 'K13379': 'reversibly glycosylated polypeptide / UDP-arabinopyranose mutase '
           '[EC:2.4.1.- 5.4.99.30]'}"
R09034,https://www.genome.jp/dbget-bin/www_bget?rn:R09034,"K13523,K13516,K13519,K13513","K13523,K13516,K13519,K13513",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13513': 'lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- '
           '2.3.1.51]',
 'K13516': 'lysophospholipid acyltransferase 7 [EC:2.3.1.-]',
 'K13519': 'lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]',
 'K13523': 'lysophosphatidic acid acyltransferase / lysophosphatidylinositol '
           'acyltransferase [EC:2.3.1.51 2.3.1.-]'}"
R09035,https://www.genome.jp/dbget-bin/www_bget?rn:R09035,"K13515,K13517,K13519,K13512","K13515,K13517,K13519,K13512",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13512': 'lysophospholipid acyltransferase [EC:2.3.1.23 2.3.1.-]',
 'K13515': 'lysophospholipid acyltransferase 5 [EC:2.3.1.23 2.3.1.-]',
 'K13517': 'lysophospholipid acyltransferase 1/2 [EC:2.3.1.51 2.3.1.-]',
 'K13519': 'lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]'}"
R09036,https://www.genome.jp/dbget-bin/www_bget?rn:R09036,"K13510,K13513,K13514,K13519,K13512","K13510,K13513,K13514,K13519,K13512",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13510': 'lysophosphatidylcholine acyltransferase / lyso-PAF '
           'acetyltransferase [EC:2.3.1.23 2.3.1.67]',
 'K13512': 'lysophospholipid acyltransferase [EC:2.3.1.23 2.3.1.-]',
 'K13513': 'lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- '
           '2.3.1.51]',
 'K13514': 'lysophosphatidylglycerol acyltransferase 1 [EC:2.3.1.-]',
 'K13519': 'lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]'}"
R09037,https://www.genome.jp/dbget-bin/www_bget?rn:R09037,"K13513,K13511","K13513,K13511",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13511': 'monolysocardiolipin acyltransferase [EC:2.3.1.-]',
 'K13513': 'lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- '
           '2.3.1.51]'}"
R09053,https://www.genome.jp/dbget-bin/www_bget?rn:R09053,"K11333,K11334,K11335",K11333+K11334+K11335,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K11333': '3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit X '
           '[EC:1.3.7.14 1.3.7.15]',
 'K11334': '3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Y '
           '[EC:1.3.7.14 1.3.7.15]',
 'K11335': '3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Z '
           '[EC:1.3.7.14 1.3.7.15]'}"
R09060,https://www.genome.jp/dbget-bin/www_bget?rn:R09060,"K11334,K11335,K11333",K11334+K11335+K11333,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K11333': '3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit X '
           '[EC:1.3.7.14 1.3.7.15]',
 'K11334': '3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Y '
           '[EC:1.3.7.14 1.3.7.15]',
 'K11335': '3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit Z '
           '[EC:1.3.7.14 1.3.7.15]'}"
R09072,https://www.genome.jp/dbget-bin/www_bget?rn:R09072,"K13622,K13621","K13622,K13621",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13621': 'betaine lipid synthase',
 'K13622': 'S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl '
           'transferase'}"
R09073,https://www.genome.jp/dbget-bin/www_bget?rn:R09073,"K13623,K13621","K13623,K13621",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13621': 'betaine lipid synthase',
 'K13623': 'S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase'}"
R09074,https://www.genome.jp/dbget-bin/www_bget?rn:R09074,"K13367,K00308","K13367,K00308",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00308': 'N1-acetylpolyamine oxidase [EC:1.5.3.13]',
 'K13367': 'polyamine oxidase [EC:1.5.3.17]'}"
R09077,https://www.genome.jp/dbget-bin/www_bget?rn:R09077,"K13367,K17839","K13367,K17839",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K13367': 'polyamine oxidase [EC:1.5.3.17]',
 'K17839': 'polyamine oxidase [EC:1.5.3.17 1.5.3.-]'}"
R09078,https://www.genome.jp/dbget-bin/www_bget?rn:R09078,"K03366,K18009","K03366,K18009",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K03366': 'meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / '
           'diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]',
 'K18009': 'meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / '
           'diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]'}"
R09086,https://www.genome.jp/dbget-bin/www_bget?rn:R09086,"K08074,K00918","K08074,K00918",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00918': 'ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 '
           '2.7.1.147]',
 'K08074': 'ADP-dependent glucokinase [EC:2.7.1.147]'}"
R09095,https://www.genome.jp/dbget-bin/www_bget?rn:R09095,"K14068,K14069,K14070",K14068+K14069+K14070,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K14068': 'methanophenazine hydrogenase, large subunit [EC:1.12.98.3]',
 'K14069': 'methanophenazine hydrogenase, cytochrome b subunit [EC:1.12.98.3]',
 'K14070': 'methanophenazine hydrogenase [EC:1.12.98.3]'}"
R09127,https://www.genome.jp/dbget-bin/www_bget?rn:R09127,"K14028,K14029",K14028+K14029,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K14028': 'methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]',
 'K14029': 'methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]'}"
R09128,https://www.genome.jp/dbget-bin/www_bget?rn:R09128,"K14028,K14029",K14028+K14029,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K14028': 'methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]',
 'K14029': 'methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]'}"
R09151,https://www.genome.jp/dbget-bin/www_bget?rn:R09151,"K03268,K16268,K18090,K18089",K03268+K16268+K18090+K18089,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"{'K03268': 'benzene/toluene/chlorobenzene dioxygenase subunit alpha '
           '[EC:1.14.12.3 1.14.12.11 1.14.12.26]',
 'K16268': 'benzene/toluene/chlorobenzene dioxygenase subunit beta '
           '[EC:1.14.12.3 1.14.12.11 1.14.12.26]',
 'K18089': 'benzene/toluene/chlorobenzene dioxygenase ferredoxin component',
 'K18090': 'benzene/toluene/chlorobenzene dioxygenase ferredoxin reductase '
           'component [EC:1.18.1.3 1.18.1.-]'}"
R09152,https://www.genome.jp/dbget-bin/www_bget?rn:R09152,"K16268,K03268,K18090,K18089",K16268+K03268K18090+K18089,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"{'K03268': 'benzene/toluene/chlorobenzene dioxygenase subunit alpha '
           '[EC:1.14.12.3 1.14.12.11 1.14.12.26]',
 'K16268': 'benzene/toluene/chlorobenzene dioxygenase subunit beta '
           '[EC:1.14.12.3 1.14.12.11 1.14.12.26]',
 'K18089': 'benzene/toluene/chlorobenzene dioxygenase ferredoxin component',
 'K18090': 'benzene/toluene/chlorobenzene dioxygenase ferredoxin reductase '
           'component [EC:1.18.1.3 1.18.1.-]'}"
R09159,https://www.genome.jp/dbget-bin/www_bget?rn:R09159,"K14580,K14579,K14581,K14578",K14580+K14579+K14581+K14578,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"{'K14578': 'naphthalene 1,2-dioxygenase ferredoxin component',
 'K14579': 'naphthalene 1,2-dioxygenase subunit alpha [EC:1.14.12.12 '
           '1.14.12.23 1.14.12.24]',
 'K14580': 'naphthalene 1,2-dioxygenase subunit beta [EC:1.14.12.12 1.14.12.23 '
           '1.14.12.24]',
 'K14581': 'naphthalene 1,2-dioxygenase ferredoxin reductase component '
           '[EC:1.18.1.7]'}"
R09233,https://www.genome.jp/dbget-bin/www_bget?rn:R09233,"K14579,K14580,K14578,K14581",K14579+K14580+K14578+K14581,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"{'K14578': 'naphthalene 1,2-dioxygenase ferredoxin component',
 'K14579': 'naphthalene 1,2-dioxygenase subunit alpha [EC:1.14.12.12 '
           '1.14.12.23 1.14.12.24]',
 'K14580': 'naphthalene 1,2-dioxygenase subunit beta [EC:1.14.12.12 1.14.12.23 '
           '1.14.12.24]',
 'K14581': 'naphthalene 1,2-dioxygenase ferredoxin reductase component '
           '[EC:1.18.1.7]'}"
R09245,https://www.genome.jp/dbget-bin/www_bget?rn:R09245,"K21274,K05355,K21275","K21274+K21275,K05355",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K05355': 'hexaprenyl-diphosphate synthase [EC:2.5.1.82 2.5.1.83]',
 'K21274': 'hexaprenyl-diphosphate synthase small subunit [EC:2.5.1.83]',
 'K21275': 'hexaprenyl-diphosphate synthase large subunit [EC:2.5.1.83]'}"
R09246,https://www.genome.jp/dbget-bin/www_bget?rn:R09246,"K21268,K05355","K21268,K05355",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K05355': 'hexaprenyl-diphosphate synthase [EC:2.5.1.82 2.5.1.83]',
 'K21268': 'hexaprenyl diphosphate synthase [EC:2.5.1.82]'}"
R09247,https://www.genome.jp/dbget-bin/www_bget?rn:R09247,"K24873,K00805",K24873+K00805,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00805': 'heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]',
 'K24873': 'heptaprenyl diphosphate synthase component 2 [EC:2.5.1.30]'}"
R09249,https://www.genome.jp/dbget-bin/www_bget?rn:R09249,"K12505,K12504",K12505+K12504,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K12504': 'decaprenyl-diphosphate synthase subunit 1 [EC:2.5.1.91]',
 'K12505': 'decaprenyl-diphosphate synthase subunit 2 [EC:2.5.1.91]'}"
R09272,https://www.genome.jp/dbget-bin/www_bget?rn:R09272,"K04100,K15065,K04101","K04100+K04101,K15065",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"{'K04100': 'protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]',
 'K04101': 'protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]',
 'K15065': '3-O-methylgallate 3,4-dioxygenase [EC:1.13.11.-]'}"
R09275,https://www.genome.jp/dbget-bin/www_bget?rn:R09275,"K24244,K24245,K15060",K24244+K24245+K15060,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K15060': ""5,5'-dehydrodivanillate O-demethylase oxygenase subunit ""
           '[EC:1.14.13.-]',
 'K24244': ""5,5'-dehydrodivanillate O-demethylase ferredoxin subunit"",
 'K24245': ""5,5'-dehydrodivanillate O-demethylase ferredoxin reductase subunit ""
           '[EC:1.18.1.-]'}"
R09298,https://www.genome.jp/dbget-bin/www_bget?rn:R09298,"K00779,K00778","K00779,K00778",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00778': 'beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 1) '
           '[EC:2.4.99.1]',
 'K00779': 'beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 2) '
           '[EC:2.4.99.1]'}"
R09299,https://www.genome.jp/dbget-bin/www_bget?rn:R09299,"K07966,K07967,K07968","K07966,K07967,K07968",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K07966': 'beta-1,4-galactosyltransferase 1 [EC:2.4.1.22 2.4.1.90 2.4.1.38 '
           '2.4.1.-]',
 'K07967': 'beta-1,4-galactosyltransferase 2 [EC:2.4.1.22 2.4.1.90 2.4.1.38 '
           '2.4.1.-]',
 'K07968': 'beta-1,4-galactosyltransferase 3 [EC:2.4.1.90 2.4.1.38 2.4.1.-]'}"
R09302,https://www.genome.jp/dbget-bin/www_bget?rn:R09302,"K10968,K05538,K10969","K10968,K05538,K10969",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K05538': 'alpha 1,3-mannosyltransferase [EC:2.4.1.-]',
 'K10968': 'alpha 1,3-mannosyltransferase [EC:2.4.1.-]',
 'K10969': 'alpha 1,3-mannosyltransferase [EC:2.4.1.-]'}"
